city,year,crime_name,incidences,rate
Patna,2010,Hurt,34,2
Meerut,2010,Hurt,12,1
India,2010,Dowry deaths,8391,1.4
Delhi,2010,Dowry deaths,112,1.5
Kanpur,2010,Dowry deaths,92,6.9
Bengaluru,2010,Dowry deaths,52,1.3
Lucknow,2010,Dowry deaths,50,3.6
Hyderabad,2010,Dowry deaths,44,1.2
Agra,2010,Dowry deaths,39,4.9
Jaipur,2010,Dowry deaths,30,2.1
Patna,2010,Dowry deaths,30,3.1
Indore,2010,Dowry deaths,26,2.5
Bhopal,2010,Dowry deaths,25,2.8
Jabalpur,2010,Dowry deaths,25,4.1
Faridabad,2010,Dowry deaths,23,3.5
Mumbai,2010,Dowry deaths,21,0.2
Asansol,2010,Dowry deaths,19,3.2
Vijayawada,2010,Dowry deaths,17,2.3
Chennai,2010,Dowry deaths,16,0.4
Allahabad,2010,Dowry deaths,14,2.5
Meerut,2010,Dowry deaths,14,2.1
Jamshedpur,2010,Dowry deaths,13,2.0
Ahmedabad,2010,Dowry deaths,12,0.4
Dhanbad,2010,Dowry deaths,12,2.1
Kolkata,2010,Dowry deaths,12,0.2
Madurai,2010,Dowry deaths,11,1.5
Varanasi,2010,Dowry deaths,11,1.6
Vishakhapatnam,2010,Dowry deaths,11,1.3
Amritsar,2010,Dowry deaths,10,1.8
Nagpur,2010,Dowry deaths,8,0.7
Ludhiana,2010,Dowry deaths,7,0.9
Pune,2010,Dowry deaths,4,0.2
Surat,2010,Dowry deaths,3,0.2
Kochi,2010,Dowry deaths,2,0.2
Nasik,2010,Dowry deaths,2,0.3
Coimbatore,2010,Dowry deaths,1,0.1
Rajkot,2010,Dowry deaths,0,0.0
Vadodara,2010,Dowry deaths,0,0.0
India,2010,Dacoity,4358,0.4
Bengaluru,2010,Dacoity,66,1.2
Mumbai,2010,Dacoity,35,0.2
Delhi,2010,Dacoity,30,0.2
Pune,2010,Dacoity,30,0.8
Ahmedabad,2010,Dacoity,26,0.6
Nasik,2010,Dacoity,24,2.1
Dhanbad,2010,Dacoity,16,1.5
Patna,2010,Dacoity,15,0.9
Nagpur,2010,Dacoity,13,0.6
Surat,2010,Dacoity,12,0.4
Lucknow,2010,Dacoity,11,0.5
Kanpur,2010,Dacoity,10,0.4
Faridabad,2010,Dacoity,9,0.9
Rajkot,2010,Dacoity,9,0.9
Vadodara,2010,Dacoity,9,0.6
Vishakhapatnam,2010,Dacoity,8,0.6
Hyderabad,2010,Dacoity,7,0.1
Bhopal,2010,Dacoity,6,0.4
Indore,2010,Dacoity,5,0.3
Ludhiana,2010,Dacoity,5,0.4
Asansol,2010,Dacoity,4,0.4
Jaipur,2010,Dacoity,4,0.2
Meerut,2010,Dacoity,4,0.3
Amritsar,2010,Dacoity,3,0.3
Jamshedpur,2010,Dacoity,3,0.3
Vijayawada,2010,Dacoity,3,0.3
Agra,2010,Dacoity,2,0.2
Allahabad,2010,Dacoity,2,0.2
Chennai,2010,Dacoity,2,0
Kochi,2010,Dacoity,2,0.1
Coimbatore,2010,Dacoity,1,0.1
Jabalpur,2010,Dacoity,1,0.1
Kolkata,2010,Dacoity,0,0
Madurai,2010,Dacoity,0,0
Varanasi,2010,Dacoity,0,0
India,2010,Custodial rape,6,0.0
Agra,2010,Custodial rape,0,0.0
Ahmedabad,2010,Custodial rape,0,0.0
Allahabad,2010,Custodial rape,0,0.0
Amritsar,2010,Custodial rape,0,0.0
Asansol,2010,Custodial rape,0,0.0
Bengaluru,2010,Custodial rape,0,0.0
Bhopal,2010,Custodial rape,0,0.0
Chennai,2010,Custodial rape,0,0.0
Coimbatore,2010,Custodial rape,0,0.0
Delhi,2010,Custodial rape,0,0.0
Dhanbad,2010,Custodial rape,0,0.0
Faridabad,2010,Custodial rape,0,0.0
Hyderabad,2010,Custodial rape,0,0.0
Indore,2010,Custodial rape,0,0.0
Jabalpur,2010,Custodial rape,0,0.0
Jaipur,2010,Custodial rape,0,0.0
Jamshedpur,2010,Custodial rape,0,0.0
Kanpur,2010,Custodial rape,0,0.0
Kochi,2010,Custodial rape,0,0.0
Kolkata,2010,Custodial rape,0,0.0
Lucknow,2010,Custodial rape,0,0.0
Ludhiana,2010,Custodial rape,0,0.0
Madurai,2010,Custodial rape,0,0.0
Meerut,2010,Custodial rape,0,0.0
Mumbai,2010,Custodial rape,0,0.0
Nagpur,2010,Custodial rape,0,0.0
Nasik,2010,Custodial rape,0,0.0
Patna,2010,Custodial rape,0,0.0
Pune,2010,Custodial rape,0,0.0
Rajkot,2010,Custodial rape,0,0.0
Surat,2010,Custodial rape,0,0.0
Vadodara,2010,Custodial rape,0,0.0
Varanasi,2010,Custodial rape,0,0.0
Vijayawada,2010,Custodial rape,0,0.0
Vishakhapatnam,2010,Custodial rape,0,0.0
India,2010,Culpable homicide not amounting to murder,3782,0.3
Delhi,2010,Culpable homicide not amounting to murder,63,0.5
Kolkata,2010,Culpable homicide not amounting to murder,43,0.3
Kanpur,2010,Culpable homicide not amounting to murder,41,1.5
Agra,2010,Culpable homicide not amounting to murder,26,2
Lucknow,2010,Culpable homicide not amounting to murder,19,0.8
Varanasi,2010,Culpable homicide not amounting to murder,15,1.2
Asansol,2010,Culpable homicide not amounting to murder,14,1.3
Ludhiana,2010,Culpable homicide not amounting to murder,12,0.9
Hyderabad,2010,Culpable homicide not amounting to murder,8,0.1
Jamshedpur,2010,Culpable homicide not amounting to murder,8,0.7
Amritsar,2010,Culpable homicide not amounting to murder,7,0.7
Dhanbad,2010,Culpable homicide not amounting to murder,7,0.7
Jaipur,2010,Culpable homicide not amounting to murder,7,0.3
Mumbai,2010,Culpable homicide not amounting to murder,7,0
Pune,2010,Culpable homicide not amounting to murder,6,0.2
Bengaluru,2010,Culpable homicide not amounting to murder,5,0.1
Faridabad,2010,Culpable homicide not amounting to murder,5,0.5
Meerut,2010,Culpable homicide not amounting to murder,5,0.4
Nagpur,2010,Culpable homicide not amounting to murder,5,0.2
Ahmedabad,2010,Culpable homicide not amounting to murder,4,0.1
Allahabad,2010,Culpable homicide not amounting to murder,4,0.4
Patna,2010,Culpable homicide not amounting to murder,4,0.2
Vishakhapatnam,2010,Culpable homicide not amounting to murder,4,0.3
Bhopal,2010,Culpable homicide not amounting to murder,3,0.2
Kochi,2010,Culpable homicide not amounting to murder,3,0.2
Chennai,2010,Culpable homicide not amounting to murder,2,0
Indore,2010,Culpable homicide not amounting to murder,2,0.1
Nasik,2010,Culpable homicide not amounting to murder,1,0.1
Rajkot,2010,Culpable homicide not amounting to murder,1,0.1
Surat,2010,Culpable homicide not amounting to murder,1,0
Vadodara,2010,Culpable homicide not amounting to murder,1,0.1
Vijayawada,2010,Culpable homicide not amounting to murder,1,0.1
Coimbatore,2010,Culpable homicide not amounting to murder,0,0
Jabalpur,2010,Culpable homicide not amounting to murder,0,0
Madurai,2010,Culpable homicide not amounting to murder,0,0
India,2010,Cruelty by husband or his relatives,94041,16.0
Hyderabad,2010,Cruelty by husband or his relatives,1420,37.7
Delhi,2010,Cruelty by husband or his relatives,1273,16.8
Ahmedabad,2010,Cruelty by husband or his relatives,1230,40.9
Jaipur,2010,Cruelty by husband or his relatives,720,49.5
Vijayawada,2010,Cruelty by husband or his relatives,626,84.5
Lucknow,2010,Cruelty by husband or his relatives,605,43.8
Kanpur,2010,Cruelty by husband or his relatives,447,33.5
Kolkata,2010,Cruelty by husband or his relatives,400,5.9
Bengaluru,2010,Cruelty by husband or his relatives,398,9.8
Vishakhapatnam,2010,Cruelty by husband or his relatives,393,46.0
Mumbai,2010,Cruelty by husband or his relatives,312,3.7
Asansol,2010,Cruelty by husband or his relatives,310,52.1
Rajkot,2010,Cruelty by husband or his relatives,294,44.6
Agra,2010,Cruelty by husband or his relatives,285,35.4
Surat,2010,Cruelty by husband or his relatives,268,13.6
Indore,2010,Cruelty by husband or his relatives,259,24.9
Faridabad,2010,Cruelty by husband or his relatives,224,34.2
Vadodara,2010,Cruelty by husband or his relatives,216,24.8
Meerut,2010,Cruelty by husband or his relatives,215,32.1
Pune,2010,Cruelty by husband or his relatives,214,9.0
Patna,2010,Cruelty by husband or his relatives,197,20.5
Bhopal,2010,Cruelty by husband or his relatives,191,21.3
Nagpur,2010,Cruelty by husband or his relatives,175,14.3
Kochi,2010,Cruelty by husband or his relatives,146,13.6
Chennai,2010,Cruelty by husband or his relatives,125,2.9
Nasik,2010,Cruelty by husband or his relatives,124,16.8
Jabalpur,2010,Cruelty by husband or his relatives,118,19.5
Ludhiana,2010,Cruelty by husband or his relatives,109,14.7
Amritsar,2010,Cruelty by husband or his relatives,87,15.7
Madurai,2010,Cruelty by husband or his relatives,69,9.5
Allahabad,2010,Cruelty by husband or his relatives,64,11.4
Varanasi,2010,Cruelty by husband or his relatives,50,7.4
Coimbatore,2010,Cruelty by husband or his relatives,45,4.2
Jamshedpur,2010,Cruelty by husband or his relatives,22,3.4
Dhanbad,2010,Cruelty by husband or his relatives,11,2.0
India,2010,Criminal breach of trust,16678,1.4
Mumbai,2010,Criminal breach of trust,482,2.9
Lucknow,2010,Criminal breach of trust,432,19.1
Kolkata,2010,Criminal breach of trust,329,2.5
Jaipur,2010,Criminal breach of trust,270,11.6
Ahmedabad,2010,Criminal breach of trust,263,5.8
Delhi,2010,Criminal breach of trust,249,1.9
Kanpur,2010,Criminal breach of trust,215,8
Faridabad,2010,Criminal breach of trust,174,16.5
Bengaluru,2010,Criminal breach of trust,139,2.4
Agra,2010,Criminal breach of trust,119,9
Varanasi,2010,Criminal breach of trust,113,9.3
Hyderabad,2010,Criminal breach of trust,96,1.7
Vishakhapatnam,2010,Criminal breach of trust,75,5.6
Meerut,2010,Criminal breach of trust,73,6.3
Nagpur,2010,Criminal breach of trust,72,3.4
Pune,2010,Criminal breach of trust,72,1.9
Nasik,2010,Criminal breach of trust,52,4.5
Rajkot,2010,Criminal breach of trust,52,5.2
Vijayawada,2010,Criminal breach of trust,52,5.1
Allahabad,2010,Criminal breach of trust,43,4.1
Indore,2010,Criminal breach of trust,42,2.6
Jamshedpur,2010,Criminal breach of trust,42,3.8
Ludhiana,2010,Criminal breach of trust,36,2.6
Vadodara,2010,Criminal breach of trust,35,2.3
Surat,2010,Criminal breach of trust,34,1.2
Chennai,2010,Criminal breach of trust,21,0.3
Dhanbad,2010,Criminal breach of trust,21,2
Amritsar,2010,Criminal breach of trust,16,1.6
Kochi,2010,Criminal breach of trust,13,1
Bhopal,2010,Criminal breach of trust,9,0.6
Coimbatore,2010,Criminal breach of trust,9,0.6
Madurai,2010,Criminal breach of trust,8,0.7
Asansol,2010,Criminal breach of trust,5,0.5
Patna,2010,Criminal breach of trust,5,0.3
Jabalpur,2010,Criminal breach of trust,3,0.3
India,2010,Counterfeiting,2589,0.2
Mumbai,2010,Counterfeiting,76,0.5
Kolkata,2010,Counterfeiting,73,0.6
Bengaluru,2010,Counterfeiting,72,1.3
Chennai,2010,Counterfeiting,72,1.1
Agra,2010,Counterfeiting,58,4.4
Kanpur,2010,Counterfeiting,53,2
Lucknow,2010,Counterfeiting,50,2.2
Pune,2010,Counterfeiting,37,1
Surat,2010,Counterfeiting,36,1.3
Delhi,2010,Counterfeiting,32,0.3
Allahabad,2010,Counterfeiting,31,3
Madurai,2010,Counterfeiting,31,2.6
Coimbatore,2010,Counterfeiting,30,2.1
Hyderabad,2010,Counterfeiting,29,0.5
Varanasi,2010,Counterfeiting,25,2.1
Nagpur,2010,Counterfeiting,24,1.1
Nasik,2010,Counterfeiting,23,2
Meerut,2010,Counterfeiting,21,1.8
Ahmedabad,2010,Counterfeiting,17,0.4
Vijayawada,2010,Counterfeiting,16,1.6
Vishakhapatnam,2010,Counterfeiting,16,1.2
Indore,2010,Counterfeiting,15,0.9
Amritsar,2010,Counterfeiting,14,1.4
Patna,2010,Counterfeiting,12,0.7
Rajkot,2010,Counterfeiting,9,0.9
Jaipur,2010,Counterfeiting,7,0.3
Ludhiana,2010,Counterfeiting,4,0.3
Bhopal,2010,Counterfeiting,3,0.2
Vadodara,2010,Counterfeiting,3,0.2
Asansol,2010,Counterfeiting,1,0.1
Dhanbad,2010,Counterfeiting,0,0
Faridabad,2010,Counterfeiting,0,0
Jabalpur,2010,Counterfeiting,0,0
Jamshedpur,2010,Counterfeiting,0,0
Kochi,2010,Counterfeiting,0,0
India,2010,Cheating,78999,6.7
Jaipur,2010,Cheating,3146,135.4
Bengaluru,2010,Cheating,3073,54
Mumbai,2010,Cheating,2211,13.5
Hyderabad,2010,Cheating,2021,36.5
Delhi,2010,Cheating,1720,13.4
Kolkata,2010,Cheating,1271,9.6
Lucknow,2010,Cheating,750,33.1
Pune,2010,Cheating,663,17.7
Chennai,2010,Cheating,524,8.2
Kanpur,2010,Cheating,461,17.1
Vijayawada,2010,Cheating,398,39.4
Ludhiana,2010,Cheating,385,27.6
Kochi,2010,Cheating,297,21.9
Vishakhapatnam,2010,Cheating,294,22.1
Amritsar,2010,Cheating,275,27.2
Agra,2010,Cheating,266,20.1
Nagpur,2010,Cheating,264,12.4
Meerut,2010,Cheating,234,20.1
Ahmedabad,2010,Cheating,212,4.7
Varanasi,2010,Cheating,209,17.2
Nasik,2010,Cheating,187,16.2
Patna,2010,Cheating,174,10.2
Bhopal,2010,Cheating,170,11.7
Faridabad,2010,Cheating,154,14.6
Indore,2010,Cheating,151,9.2
Coimbatore,2010,Cheating,148,10.2
Allahabad,2010,Cheating,141,13.4
Surat,2010,Cheating,126,4.5
Madurai,2010,Cheating,124,10.4
Vadodara,2010,Cheating,115,7.7
Jamshedpur,2010,Cheating,90,8.2
Jabalpur,2010,Cheating,80,7.2
Asansol,2010,Cheating,47,4.3
Rajkot,2010,Cheating,26,2.6
Dhanbad,2010,Cheating,21,2
India,2010,Causing death by negligence,106343,9
Delhi,2010,Causing death by negligence,868,6.8
Mumbai,2010,Causing death by negligence,690,4.2
Pune,2010,Causing death by negligence,620,16.5
Chennai,2010,Causing death by negligence,604,9.4
Kanpur,2010,Causing death by negligence,571,21.2
Hyderabad,2010,Causing death by negligence,542,9.8
Jaipur,2010,Causing death by negligence,499,21.5
Vishakhapatnam,2010,Causing death by negligence,466,35.1
Lucknow,2010,Causing death by negligence,375,16.5
Surat,2010,Causing death by negligence,364,12.9
Vijayawada,2010,Causing death by negligence,363,35.9
Kolkata,2010,Causing death by negligence,362,2.7
Nagpur,2010,Causing death by negligence,332,15.6
Coimbatore,2010,Causing death by negligence,324,22.4
Allahabad,2010,Causing death by negligence,307,29.2
Patna,2010,Causing death by negligence,228,13.4
Faridabad,2010,Causing death by negligence,224,21.2
Indore,2010,Causing death by negligence,220,13.4
Bhopal,2010,Causing death by negligence,219,15.1
Nasik,2010,Causing death by negligence,217,18.8
Agra,2010,Causing death by negligence,216,16.4
Meerut,2010,Causing death by negligence,204,17.5
Ahmedabad,2010,Causing death by negligence,203,4.5
Ludhiana,2010,Causing death by negligence,200,14.3
Vadodara,2010,Causing death by negligence,180,12.1
Varanasi,2010,Causing death by negligence,177,14.6
Madurai,2010,Causing death by negligence,120,10
Rajkot,2010,Causing death by negligence,117,11.7
Asansol,2010,Causing death by negligence,109,10
Bengaluru,2010,Causing death by negligence,104,1.8
Jamshedpur,2010,Causing death by negligence,100,9.1
Jabalpur,2010,Causing death by negligence,97,8.7
Amritsar,2010,Causing death by negligence,70,6.9
Kochi,2010,Causing death by negligence,3,0.2
Dhanbad,2010,Causing death by negligence,1,0.1
India,2010,Burglary,90179,7.6
Mumbai,2010,Burglary,3059,18.7
Delhi,2010,Burglary,1355,10.6
Bengaluru,2010,Burglary,1335,23.5
Pune,2010,Burglary,1250,33.3
Hyderabad,2010,Burglary,906,16.4
Bhopal,2010,Burglary,844,58
Ahmedabad,2010,Burglary,799,17.7
Jaipur,2010,Burglary,774,33.3
Indore,2010,Burglary,689,42
Nagpur,2010,Burglary,599,28.2
Nasik,2010,Burglary,528,45.8
Patna,2010,Burglary,479,28.1
Lucknow,2010,Burglary,415,18.3
Chennai,2010,Burglary,383,6
Vishakhapatnam,2010,Burglary,335,25.2
Vadodara,2010,Burglary,319,21.4
Faridabad,2010,Burglary,277,26.3
Surat,2010,Burglary,273,9.7
Kanpur,2010,Burglary,267,9.9
Jabalpur,2010,Burglary,260,23.3
Rajkot,2010,Burglary,243,24.3
Vijayawada,2010,Burglary,228,22.6
Ludhiana,2010,Burglary,213,15.3
Jamshedpur,2010,Burglary,150,13.6
Coimbatore,2010,Burglary,142,9.8
Agra,2010,Burglary,132,10
Allahabad,2010,Burglary,129,12.3
Meerut,2010,Burglary,109,9.3
Dhanbad,2010,Burglary,101,9.5
Amritsar,2010,Burglary,83,8.2
Kochi,2010,Burglary,79,5.8
Kolkata,2010,Burglary,66,0.5
Madurai,2010,Burglary,65,5.4
Varanasi,2010,Burglary,41,3.4
Asansol,2010,Burglary,5,0.5
India,2010,Auto theft,147475,12.4
Delhi,2010,Auto theft,13842,108.2
Bengaluru,2010,Auto theft,6407,112.7
Mumbai,2010,Auto theft,4167,25.5
Jaipur,2010,Auto theft,3562,153.3
Ahmedabad,2010,Auto theft,3101,68.6
Pune,2010,Auto theft,2948,78.5
Indore,2010,Auto theft,2681,163.6
Lucknow,2010,Auto theft,1701,75
Bhopal,2010,Auto theft,1556,106.9
Hyderabad,2010,Auto theft,1543,27.9
Agra,2010,Auto theft,1400,106
Faridabad,2010,Auto theft,1352,128.2
Surat,2010,Auto theft,1247,44.4
Patna,2010,Auto theft,1202,70.4
Vadodara,2010,Auto theft,1044,70
Nasik,2010,Auto theft,963,83.6
Meerut,2010,Auto theft,950,81.4
Kanpur,2010,Auto theft,858,31.9
Nagpur,2010,Auto theft,852,40.1
Rajkot,2010,Auto theft,798,79.6
Vijayawada,2010,Auto theft,539,53.3
Kolkata,2010,Auto theft,506,3.8
Coimbatore,2010,Auto theft,497,34.4
Allahabad,2010,Auto theft,481,45.8
Ludhiana,2010,Auto theft,472,33.8
Varanasi,2010,Auto theft,451,37.2
Jabalpur,2010,Auto theft,443,39.7
Jamshedpur,2010,Auto theft,438,39.7
Madurai,2010,Auto theft,269,22.5
Dhanbad,2010,Auto theft,252,23.7
Chennai,2010,Auto theft,234,3.6
Asansol,2010,Auto theft,175,16
Vishakhapatnam,2010,Auto theft,134,10.1
Amritsar,2010,Auto theft,104,10.3
Kochi,2010,Auto theft,99,7.3
India,2010,Attempt to commit murder,29421,2.5
Bengaluru,2010,Attempt to commit murder,445,7.8
Delhi,2010,Attempt to commit murder,260,2
Mumbai,2010,Attempt to commit murder,170,1
Hyderabad,2010,Attempt to commit murder,143,2.6
Indore,2010,Attempt to commit murder,129,7.9
Kanpur,2010,Attempt to commit murder,109,4.1
Pune,2010,Attempt to commit murder,94,2.5
Ludhiana,2010,Attempt to commit murder,81,5.8
Amritsar,2010,Attempt to commit murder,71,7
Jabalpur,2010,Attempt to commit murder,71,6.4
Nagpur,2010,Attempt to commit murder,69,3.3
Jaipur,2010,Attempt to commit murder,68,2.9
Lucknow,2010,Attempt to commit murder,67,3
Ahmedabad,2010,Attempt to commit murder,66,1.5
Agra,2010,Attempt to commit murder,61,4.6
Bhopal,2010,Attempt to commit murder,59,4.1
Kolkata,2010,Attempt to commit murder,55,0.4
Meerut,2010,Attempt to commit murder,55,4.7
Madurai,2010,Attempt to commit murder,50,4.2
Faridabad,2010,Attempt to commit murder,49,4.6
Vijayawada,2010,Attempt to commit murder,49,4.8
Allahabad,2010,Attempt to commit murder,47,4.5
Varanasi,2010,Attempt to commit murder,34,2.8
Nasik,2010,Attempt to commit murder,32,2.8
Coimbatore,2010,Attempt to commit murder,27,1.9
Jamshedpur,2010,Attempt to commit murder,27,2.5
Vadodara,2010,Attempt to commit murder,25,1.7
Vishakhapatnam,2010,Attempt to commit murder,25,1.9
Rajkot,2010,Attempt to commit murder,22,2.2
Patna,2010,Attempt to commit murder,20,1.2
Surat,2010,Attempt to commit murder,19,0.7
Kochi,2010,Attempt to commit murder,11,0.8
Dhanbad,2010,Attempt to commit murder,10,0.9
Asansol,2010,Attempt to commit murder,8,0.7
Chennai,2010,Attempt to commit murder,1,2.5
India,2010,Arson,8508,0.7
Delhi,2010,Arson,48,0.4
Vishakhapatnam,2010,Arson,28,2.1
Mumbai,2010,Arson,22,0.1
Nagpur,2010,Arson,20,0.9
Vijayawada,2010,Arson,20,2
Indore,2010,Arson,18,1.1
Nasik,2010,Arson,17,1.5
Pune,2010,Arson,17,0.5
Rajkot,2010,Arson,17,1.7
Hyderabad,2010,Arson,15,0.3
Bhopal,2010,Arson,9,0.6
Coimbatore,2010,Arson,8,0.6
Bengaluru,2010,Arson,7,0.1
Surat,2010,Arson,7,0.2
Jamshedpur,2010,Arson,6,0.5
Ludhiana,2010,Arson,6,0.4
Faridabad,2010,Arson,5,0.5
Jaipur,2010,Arson,5,0.2
Ahmedabad,2010,Arson,4,0.1
Amritsar,2010,Arson,4,0.4
Vadodara,2010,Arson,4,0.3
Asansol,2010,Arson,3,0.3
Kochi,2010,Arson,2,0.1
Agra,2010,Arson,1,0.1
Allahabad,2010,Arson,1,0.1
Chennai,2010,Arson,1,0
Dhanbad,2010,Arson,1,0.1
Jabalpur,2010,Arson,1,0.1
Kanpur,2010,Arson,0,0
Kolkata,2010,Arson,0,0
Lucknow,2010,Arson,0,0
Madurai,2010,Arson,0,0
Meerut,2010,Arson,0,0
Patna,2010,Arson,0,0
Varanasi,2010,Arson,0,0
India,2011,Total cognizable crimes under IPC,2325575,192.2
Delhi,2011,Total cognizable crimes under IPC,47212,289.4
Kochi,2011,Total cognizable crimes under IPC,34658,1636.4
Mumbai,2011,Total cognizable crimes under IPC,32647,177.3
Bengaluru,2011,Total cognizable crimes under IPC,30283,356.3
Chennai,2011,Total cognizable crimes under IPC,21346,245.5
Ahmedabad,2011,Total cognizable crimes under IPC,20203,318.1
Jaipur,2011,Total cognizable crimes under IPC,18897,614.9
Kolkata,2011,Total cognizable crimes under IPC,17152,121.5
Hyderabad,2011,Total cognizable crimes under IPC,15657,202.1
Indore,2011,Total cognizable crimes under IPC,14504,669.3
Pune,2011,Total cognizable crimes under IPC,12622,249.9
Bhopal,2011,Total cognizable crimes under IPC,12570,667.6
Patna,2011,Total cognizable crimes under IPC,9292,453.9
Lucknow,2011,Total cognizable crimes under IPC,8891,306.5
Surat,2011,Total cognizable crimes under IPC,8446,184.2
Agra,2011,Total cognizable crimes under IPC,8380,480
Nagpur,2011,Total cognizable crimes under IPC,8063,322.8
Gwalior,2011,Total cognizable crimes under IPC,7816,709.3
Kanpur,2011,Total cognizable crimes under IPC,7661,262.4
Durg-Bhilainagar,2011,Total cognizable crimes under IPC,7267,683
Vijayawada,2011,Total cognizable crimes under IPC,7225,484.6
Thiruvananthapuram,2011,Total cognizable crimes under IPC,6670,395.4
Jabalpur,2011,Total cognizable crimes under IPC,6560,517.4
Kollam,2011,Total cognizable crimes under IPC,6440,580.2
